0.000000	0.000028	0.000032
0.100000	0.000035	0.000032
0.200000	0.000029	0.000032
0.300000	0.000026	0.000032
0.400000	0.000028	0.000032
0.500000	0.000036	0.000032
0.600000	0.000027	0.000032
0.700000	0.000053	0.000032
0.800000	0.000042	0.000032
0.900000	0.000028	0.000032
1.000000	0.000029	0.000032
1.100000	0.000046	0.000032
1.200000	0.000054	0.000032
1.300000	0.000039	0.000032
1.400000	0.000028	0.000032
1.500000	0.000027	0.000032
1.600000	0.000027	0.000032
1.700000	0.000029	0.000032
1.800000	0.000026	0.000032
1.900000	0.000034	0.000032
2.000000	0.000028	0.000032
2.100000	0.000035	0.000032
2.200000	0.000029	0.000032
2.300000	0.000028	0.000032
2.400000	0.000027	0.000032
2.500000	0.000038	0.000032
2.600000	0.000046	0.000032
2.700000	0.000051	0.000032
2.799999	0.000056	0.000032
2.899999	0.000027	0.000032
2.999999	0.000029	0.000032
3.099999	0.000027	0.000032
3.199999	0.000034	0.000032
3.299999	0.000027	0.000032
3.399999	0.000027	0.000032
3.499999	0.000029	0.000032
3.599999	0.000026	0.000032
3.699999	0.000029	0.000032
3.799999	0.000028	0.000032
3.899998	0.000033	0.000032
3.999998	0.000026	0.000032
4.099998	0.000027	0.000032
4.199998	0.000029	0.000032
4.299998	0.000027	0.000032
4.399998	0.000027	0.000032
4.499998	0.000028	0.000032
4.599998	0.000036	0.000032
4.699998	0.000028	0.000032
4.799998	0.000029	0.000032
4.899998	0.000027	0.000032
4.999998	0.000041	0.000032
5.099998	0.000029	0.000032
5.199997	0.000027	0.000032
5.299997	0.000034	0.000032
5.399997	0.000026	0.000032
5.499997	0.000028	0.000032
5.599997	0.000027	0.000032
5.699997	0.000028	0.000032
5.799997	0.000028	0.000032
5.899997	0.000026	0.000032
5.999997	0.000034	0.000032
6.099997	0.000027	0.000032
6.199996	0.000045	0.000032
6.299996	0.000026	0.000032
6.399996	0.000028	0.000032
6.499996	0.000029	0.000032
6.599996	0.000036	0.000032
6.699996	0.000028	0.000032
6.799996	0.000029	0.000032
6.899996	0.000026	0.000032
6.999996	0.000027	0.000032
7.099996	0.000029	0.000032
7.199996	0.000053	0.000032
7.299995	0.000047	0.000032
7.399995	0.000027	0.000032
7.499995	0.000027	0.000032
7.599995	0.000029	0.000032
7.699995	0.000027	0.000032
7.799995	0.000030	0.000032
7.899995	0.000028	0.000032
7.999995	0.000034	0.000032
8.099995	0.000027	0.000032
8.199995	0.000028	0.000032
8.299995	0.000029	0.000032
8.399996	0.000027	0.000032
8.499996	0.000027	0.000032
8.599997	0.000029	0.000032
8.699997	0.000036	0.000032
8.799997	0.000027	0.000032
8.899998	0.000029	0.000032
8.999998	0.000028	0.000032
9.099998	0.000028	0.000032
9.199999	0.000029	0.000032
9.299999	0.000027	0.000032
9.400000	0.000060	0.000032
9.500000	0.000052	0.000032
9.600000	0.000029	0.000032
9.700001	0.000028	0.000032
9.800001	0.000028	0.000032
9.900002	0.000029	0.000032
10.000002	0.000027	0.000032
10.100002	0.000034	0.000032
10.200003	0.000028	0.000032
10.300003	0.000029	0.000032
10.400003	0.000026	0.000032
10.500004	0.000029	0.000032
10.600004	0.000029	0.000032
10.700005	0.000037	0.000032
10.800005	0.000028	0.000032
10.900005	0.000029	0.000032
11.000006	0.000027	0.000032
11.100006	0.000028	0.000032
11.200006	0.000030	0.000032
11.300007	0.000028	0.000032
11.400007	0.000034	0.000032
11.500008	0.000029	0.000032
11.600008	0.000030	0.000032
11.700008	0.000053	0.000032
11.800009	0.000028	0.000032
11.900009	0.000031	0.000032
12.000010	0.000029	0.000032
12.100010	0.000048	0.000032
12.200010	0.000028	0.000032
12.300011	0.000028	0.000032
12.400011	0.000029	0.000032
12.500011	0.000028	0.000032
12.600012	0.000030	0.000032
12.700012	0.000026	0.000032
12.800013	0.000036	0.000032
12.900013	0.000030	0.000032
13.000013	0.000028	0.000032
13.100014	0.000028	0.000032
13.200014	0.000031	0.000032
13.300014	0.000027	0.000032
13.400015	0.000028	0.000032
13.500015	0.000035	0.000032
13.600016	0.000027	0.000032
13.700016	0.000030	0.000032
13.800016	0.000029	0.000032
13.900017	0.000054	0.000032
14.000017	0.000030	0.000032
14.100018	0.000027	0.000032
14.200018	0.000036	0.000032
14.300018	0.000028	0.000032
14.400019	0.000062	0.000032
14.500019	0.000027	0.000032
14.600019	0.000028	0.000032
14.700020	0.000031	0.000032
14.800020	0.000037	0.000032
14.900021	0.000029	0.000032
15.000021	0.000030	0.000032
15.100021	0.000028	0.000032
15.200022	0.000030	0.000032
15.300022	0.000030	0.000032
15.400023	0.000047	0.000032
15.500023	0.000036	0.000032
15.600023	0.000030	0.000032
15.700024	0.000030	0.000032
15.800024	0.000029	0.000032
15.900024	0.000053	0.000032
16.000025	0.000059	0.000032
16.100025	0.000030	0.000032
16.200026	0.000037	0.000032
16.300026	0.000029	0.000032
16.400026	0.000031	0.000032
16.500027	0.000029	0.000032
16.600027	0.000030	0.000032
16.700027	0.000051	0.000032
16.800028	0.000042	0.000032
16.900028	0.000039	0.000032
17.000029	0.000054	0.000032
17.100029	0.000031	0.000032
17.200029	0.000045	0.000032
17.300030	0.000035	0.000032
17.400030	0.000060	0.000032
17.500031	0.000046	0.000032
17.600031	0.000084	0.000032
17.700031	0.000032	0.000032
17.800032	0.000029	0.000032
17.900032	0.000030	0.000032
18.000032	0.000032	0.000032
18.100033	0.000029	0.000032
18.200033	0.000041	0.000032
18.300034	0.000037	0.000032
18.400034	0.000031	0.000032
18.500034	0.000032	0.000032
18.600035	0.000030	0.000032
18.700035	0.000031	0.000032
18.800035	0.000032	0.000032
18.900036	0.000039	0.000032
19.000036	0.000032	0.000032
19.100037	0.000031	0.000032
19.200037	0.000029	0.000032
19.300037	0.000033	0.000032
19.400038	0.000031	0.000032
19.500038	0.000085	0.000032
19.600039	0.000052	0.000032
19.700039	0.000050	0.000032
19.800039	0.000047	0.000032
19.900040	0.000050	0.000032
20.000040	0.000030	0.000032
20.100040	0.000033	0.000032
20.200041	0.000051	0.000032
20.300041	0.000052	0.000032
20.400042	0.000030	0.000032
20.500042	0.000033	0.000032
20.600042	0.000032	0.000032
20.700043	0.000031	0.000032
20.800043	0.000034	0.000032
20.900043	0.000030	0.000032
21.000044	0.000040	0.000032
21.100044	0.000033	0.000032
21.200045	0.000143	0.000032
21.300045	0.000032	0.000032
21.400045	0.000035	0.000032
21.500046	0.000031	0.000032
21.600046	0.000032	0.000032
21.700047	0.000040	0.000032
21.800047	0.000033	0.000032
21.900047	0.000030	0.000032
22.000048	0.000032	0.000032
22.100048	0.000035	0.000032
22.200048	0.000032	0.000032
22.300049	0.000031	0.000032
22.400049	0.000039	0.000032
22.500050	0.000033	0.000032
22.600050	0.000033	0.000032
22.700050	0.000031	0.000032
22.800051	0.000035	0.000032
22.900051	0.000032	0.000032
23.000051	0.000041	0.000032
23.100052	0.000098	0.000032
23.200052	0.000032	0.000032
23.300053	0.000031	0.000032
23.400053	0.000035	0.000032
23.500053	0.000032	0.000032
23.600054	0.000032	0.000032
23.700054	0.000039	0.000032
23.800055	0.000034	0.000032
23.900055	0.000032	0.000032
24.000055	0.000033	0.000032
24.100056	0.000035	0.000032
24.200056	0.000032	0.000032
24.300056	0.000034	0.000032
24.400057	0.000040	0.000032
24.500057	0.000032	0.000032
24.600058	0.000034	0.000032
24.700058	0.000033	0.000032
24.800058	0.000033	0.000032
24.900059	0.000036	0.000032
25.000059	0.000034	0.000032
25.100060	0.000056	0.000032
25.200060	0.000035	0.000032
25.300060	0.000033	0.000032
25.400061	0.000035	0.000032
25.500061	0.000033	0.000032
25.600061	0.000032	0.000032
25.700062	0.000034	0.000032
25.800062	0.000073	0.000032
25.900063	0.000048	0.000032
26.000063	0.000033	0.000032
26.100063	0.000034	0.000032
26.200064	0.000036	0.000032
26.300064	0.000034	0.000032
26.400064	0.000033	0.000032
26.500065	0.000041	0.000032
26.600065	0.000036	0.000032
26.700066	0.000034	0.000032
26.800066	0.000033	0.000032
26.900066	0.000103	0.000032
27.000067	0.000034	0.000032
27.100067	0.000062	0.000032
27.200068	0.000049	0.000032
27.300068	0.000034	0.000032
27.400068	0.000033	0.000032
27.500069	0.000037	0.000032
27.600069	0.000035	0.000032
27.700069	0.000035	0.000032
27.800070	0.000041	0.000032
27.900070	0.000036	0.000032
28.000071	0.000035	0.000032
28.100071	0.000035	0.000032
28.200071	0.000036	0.000032
28.300072	0.000034	0.000032
28.400072	0.000036	0.000032
28.500072	0.000042	0.000032
28.600073	0.000125	0.000032
28.700073	0.000034	0.000032
28.800074	0.000035	0.000032
28.900074	0.000036	0.000032
29.000074	0.000035	0.000032
29.100075	0.000034	0.000032
29.200075	0.000046	0.000032
29.300076	0.000034	0.000032
29.400076	0.000035	0.000032
29.500076	0.000037	0.000032
29.600077	0.000036	0.000032
29.700077	0.000036	0.000032
29.800077	0.000036	0.000032
29.900078	0.000044	0.000032
30.000078	0.000037	0.000032
30.100079	0.000035	0.000032
30.200079	0.000038	0.000032
30.300079	0.000037	0.000032
30.400080	0.000091	0.000032
30.500080	0.000035	0.000032
30.600080	0.000044	0.000032
30.700081	0.000101	0.000032
30.800081	0.000036	0.000032
30.900082	0.000034	0.000032
31.000082	0.000040	0.000032
31.100082	0.000037	0.000032
31.200083	0.000045	0.000032
31.300083	0.000038	0.000032
31.400084	0.000037	0.000032
31.500084	0.000036	0.000032
31.600084	0.000040	0.000032
31.700085	0.000038	0.000032
31.800085	0.000038	0.000032
31.900085	0.000042	0.000032
32.000084	0.000084	0.000032
32.100082	0.000038	0.000032
32.200081	0.000037	0.000032
32.300079	0.000039	0.000032
32.400078	0.000036	0.000032
32.500076	0.000039	0.000032
32.600075	0.000045	0.000032
32.700073	0.000040	0.000032
32.800072	0.000036	0.000032
32.900070	0.000038	0.000032
33.000069	0.000040	0.000032
33.100067	0.000038	0.000032
33.200066	0.000037	0.000032
33.300064	0.000049	0.000032
33.400063	0.000037	0.000032
33.500061	0.000038	0.000032
33.600060	0.000041	0.000032
33.700058	0.000038	0.000032
33.800056	0.000067	0.000032
33.900055	0.000038	0.000032
34.000053	0.000047	0.000032
34.100052	0.000039	0.000032
34.200050	0.000038	0.000032
34.300049	0.000040	0.000032
34.400047	0.000040	0.000032
34.500046	0.000057	0.000032
34.600044	0.000038	0.000032
34.700043	0.000069	0.000032
34.800041	0.000040	0.000032
34.900040	0.000039	0.000032
35.000038	0.000040	0.000032
35.100037	0.000039	0.000032
35.200035	0.000039	0.000032
35.300034	0.000049	0.000032
35.400032	0.000121	0.000032
35.500031	0.000039	0.000032
35.600029	0.000041	0.000032
35.700027	0.000039	0.000032
35.800026	0.000039	0.000032
35.900024	0.000040	0.000032
36.000023	0.000045	0.000032
36.100021	0.000041	0.000032
36.200020	0.000040	0.000032
36.300018	0.000040	0.000032
36.400017	0.000041	0.000032
36.500015	0.000040	0.000032
36.600014	0.000042	0.000032
36.700012	0.000046	0.000032
36.800011	0.000042	0.000032
36.900009	0.000039	0.000032
37.000008	0.000070	0.000032
37.100006	0.000071	0.000032
37.200005	0.000041	0.000032
37.300003	0.000039	0.000032
37.400002	0.000052	0.000032
37.500000	0.000039	0.000032
37.599998	0.000041	0.000032
37.699997	0.000044	0.000032
37.799995	0.000041	0.000032
37.899994	0.000040	0.000032
37.999992	0.000041	0.000032
38.099991	0.000050	0.000032
38.199989	0.000041	0.000032
38.299988	0.000041	0.000032
38.399986	0.000042	0.000032
38.499985	0.000042	0.000032
38.599983	0.000042	0.000032
38.699982	0.000097	0.000032
38.799980	0.000051	0.000032
38.899979	0.000042	0.000032
38.999977	0.000042	0.000032
39.099976	0.000044	0.000032
39.199974	0.000043	0.000032
39.299973	0.000043	0.000032
39.399971	0.000052	0.000032
39.499969	0.000042	0.000032
39.599968	0.000043	0.000032
39.699966	0.000044	0.000032
39.799965	0.000042	0.000032
39.899963	0.000043	0.000032
39.999962	0.000045	0.000032
40.099960	0.000051	0.000032
40.199959	0.000042	0.000032
40.299957	0.000095	0.000032
40.399956	0.000063	0.000032
40.499954	0.000045	0.000032
40.599953	0.000043	0.000032
40.699951	0.000045	0.000032
40.799950	0.000050	0.000032
40.899948	0.000045	0.000032
40.999947	0.000042	0.000032
41.099945	0.000043	0.000032
41.199944	0.000045	0.000032
41.299942	0.000044	0.000032
41.399940	0.000054	0.000032
41.499939	0.000044	0.000032
41.599937	0.000043	0.000032
41.699936	0.000045	0.000032
41.799934	0.000049	0.000032
41.899933	0.000080	0.000032
41.999931	0.000046	0.000032
42.099930	0.000042	0.000032
42.199928	0.000054	0.000032
42.299927	0.000045	0.000032
42.399925	0.000043	0.000032
42.499924	0.000046	0.000032
42.599922	0.000047	0.000032
42.699921	0.000045	0.000032
42.799919	0.000044	0.000032
42.899918	0.000054	0.000032
42.999916	0.000046	0.000032
43.099915	0.000046	0.000032
43.199913	0.000048	0.000032
43.299911	0.000071	0.000032
43.399910	0.000088	0.000032
43.499908	0.000058	0.000032
43.599907	0.000046	0.000032
43.699905	0.000047	0.000032
43.799904	0.000048	0.000032
43.899902	0.000046	0.000032
43.999901	0.000046	0.000032
44.099899	0.000067	0.000032
44.199898	0.000089	0.000032
44.299896	0.000060	0.000032
44.399895	0.000048	0.000032
44.499893	0.000049	0.000032
44.599892	0.000125	0.000032
44.699890	0.000047	0.000032
44.799889	0.000050	0.000032
44.899887	0.000058	0.000032
44.999886	0.000068	0.000032
45.099884	0.000081	0.000032
45.199883	0.000079	0.000032
45.299881	0.000048	0.000032
45.399879	0.000049	0.000032
45.499878	0.000060	0.000032
45.599876	0.000050	0.000032
45.699875	0.000047	0.000032
45.799873	0.000050	0.000032
45.899872	0.000121	0.000032
