1.000000	0.000003
2.000000	0.000000
3.000000	0.000000
4.000000	0.000000
5.000000	0.000001
6.000000	0.000000
7.000000	0.000001
8.000000	0.000001
9.000000	0.000001
10.000000	0.000001
11.000000	0.000002
12.000000	0.000002
13.000000	0.000001
14.000000	0.000001
15.000000	0.000002
16.000000	0.000002
17.000000	0.000004
18.000000	0.000002
19.000000	0.000002
20.000000	0.000002
21.000000	0.000002
22.000000	0.000005
23.000000	0.000003
24.000000	0.000003
25.000000	0.000004
26.000000	0.000003
27.000000	0.000003
28.000000	0.000004
29.000000	0.000003
30.000000	0.000003
31.000000	0.000006
32.000000	0.000003
33.000000	0.000004
34.000000	0.000005
35.000000	0.000004
36.000000	0.000005
37.000000	0.000004
38.000000	0.000007
39.000000	0.000004
40.000000	0.000006
41.000000	0.000005
42.000000	0.000006
43.000000	0.000004
44.000000	0.000008
45.000000	0.000005
46.000000	0.000006
47.000000	0.000005
48.000000	0.000006
49.000000	0.000005
50.000000	0.000017
51.000000	0.000007
52.000000	0.000005
53.000000	0.000008
54.000000	0.000008
55.000000	0.000006
56.000000	0.000029
57.000000	0.000021
58.000000	0.000006
59.000000	0.000008
60.000000	0.000008
61.000000	0.000007
62.000000	0.000010
63.000000	0.000009
64.000000	0.000008
65.000000	0.000007
66.000000	0.000010
67.000000	0.000009
68.000000	0.000009
69.000000	0.000010
70.000000	0.000008
71.000000	0.000009
72.000000	0.000017
73.000000	0.000011
74.000000	0.000008
75.000000	0.000010
76.000000	0.000010
77.000000	0.000011
78.000000	0.000010
79.000000	0.000010
80.000000	0.000012
81.000000	0.000011
82.000000	0.000010
83.000000	0.000012
84.000000	0.000011
85.000000	0.000012
86.000000	0.000012
87.000000	0.000011
88.000000	0.000011
89.000000	0.000010
90.000000	0.000020
91.000000	0.000011
92.000000	0.000012
93.000000	0.000012
94.000000	0.000012
95.000000	0.000013
96.000000	0.000012
97.000000	0.000012
98.000000	0.000015
99.000000	0.000013
100.000000	0.000013
101.000000	0.000012
102.000000	0.000012
103.000000	0.000024
104.000000	0.000016
105.000000	0.000012
106.000000	0.000013
107.000000	0.000014
108.000000	0.000014
109.000000	0.000015
110.000000	0.000013
111.000000	0.000016
112.000000	0.000014
113.000000	0.000014
114.000000	0.000017
115.000000	0.000035
116.000000	0.000015
117.000000	0.000014
118.000000	0.000017
119.000000	0.000014
120.000000	0.000015
121.000000	0.000017
122.000000	0.000015
123.000000	0.000018
124.000000	0.000016
125.000000	0.000018
126.000000	0.000015
127.000000	0.000023
128.000000	0.000017
129.000000	0.000017
130.000000	0.000036
131.000000	0.000018
132.000000	0.000019
133.000000	0.000018
134.000000	0.000017
135.000000	0.000051
136.000000	0.000017
137.000000	0.000028
138.000000	0.000034
139.000000	0.000036
140.000000	0.000021
141.000000	0.000017
142.000000	0.000020
143.000000	0.000020
144.000000	0.000020
145.000000	0.000019
146.000000	0.000018
147.000000	0.000028
148.000000	0.000019
149.000000	0.000021
150.000000	0.000018
151.000000	0.000021
152.000000	0.000022
153.000000	0.000021
154.000000	0.000023
155.000000	0.000051
156.000000	0.000085
157.000000	0.000035
